reservation_date,market_name,ABW,MEDIA_DESC,resv,canx_resv,30_day_res,30_day_canx,7_day_res,7_day_canx
2020-04-15,Pennsylvania PA,15+ Days,Meta,5.0,0.0,190.0,60.0,23.0,5.0
2020-04-16,Pennsylvania PA,15+ Days,Meta,3.0,0.0,162.0,45.0,25.0,5.0
2020-04-17,Pennsylvania PA,15+ Days,Meta,2.0,2.0,139.0,34.0,23.0,4.0
2020-04-18,Pennsylvania PA,15+ Days,Meta,2.0,1.0,127.0,34.0,22.0,5.0
2020-04-19,Pennsylvania PA,15+ Days,Meta,2.0,1.0,111.0,26.0,22.0,6.0
2020-04-20,Pennsylvania PA,15+ Days,Meta,5.0,0.0,101.0,21.0,24.0,5.0
2020-04-22,Pennsylvania PA,15+ Days,Meta,3.0,0.0,95.0,20.0,22.0,4.0
2020-04-23,Pennsylvania PA,15+ Days,Meta,2.0,1.0,87.0,19.0,19.0,5.0
2020-04-24,Pennsylvania PA,15+ Days,Meta,3.0,0.0,88.0,19.0,19.0,5.0
2020-04-25,Pennsylvania PA,15+ Days,Meta,2.0,0.0,89.0,18.0,19.0,3.0
2020-04-26,Pennsylvania PA,15+ Days,Meta,5.0,1.0,93.0,19.0,22.0,3.0
2020-04-27,Pennsylvania PA,15+ Days,Meta,3.0,0.0,92.0,18.0,23.0,2.0
2020-04-28,Pennsylvania PA,15+ Days,Meta,4.0,0.0,94.0,17.0,22.0,2.0
2020-02-24,Pennsylvania PA,0-1 Days,Search,35.0,1.0,35.0,1.0,35.0,1.0
2020-02-25,Pennsylvania PA,0-1 Days,Search,30.0,0.0,65.0,1.0,65.0,1.0
2020-02-26,Pennsylvania PA,0-1 Days,Search,31.0,0.0,96.0,1.0,96.0,1.0
2020-02-27,Pennsylvania PA,0-1 Days,Search,32.0,2.0,128.0,3.0,128.0,3.0
2020-02-28,Pennsylvania PA,0-1 Days,Search,41.0,0.0,169.0,3.0,169.0,3.0
2020-02-29,Pennsylvania PA,0-1 Days,Search,30.0,0.0,199.0,3.0,199.0,3.0
2020-03-01,Pennsylvania PA,0-1 Days,Search,33.0,0.0,232.0,3.0,232.0,3.0
2020-03-02,Pennsylvania PA,0-1 Days,Search,30.0,0.0,262.0,3.0,227.0,2.0
2020-03-03,Pennsylvania PA,0-1 Days,Search,32.0,0.0,294.0,3.0,229.0,2.0
2020-03-04,Pennsylvania PA,0-1 Days,Search,31.0,0.0,325.0,3.0,229.0,2.0
2020-03-05,Pennsylvania PA,0-1 Days,Search,14.0,0.0,339.0,3.0,211.0,0.0
2020-03-06,Pennsylvania PA,0-1 Days,Search,41.0,3.0,380.0,6.0,211.0,3.0
2020-03-07,Pennsylvania PA,0-1 Days,Search,32.0,0.0,412.0,6.0,213.0,3.0
2020-03-08,Pennsylvania PA,0-1 Days,Search,34.0,0.0,446.0,6.0,214.0,3.0
2020-03-09,Pennsylvania PA,0-1 Days,Search,30.0,0.0,476.0,6.0,214.0,3.0
2020-03-10,Pennsylvania PA,0-1 Days,Search,24.0,1.0,500.0,7.0,206.0,4.0
2020-03-11,Pennsylvania PA,0-1 Days,Search,22.0,1.0,522.0,8.0,197.0,5.0
2020-03-12,Pennsylvania PA,0-1 Days,Search,37.0,0.0,559.0,8.0,220.0,5.0
2020-03-13,Pennsylvania PA,0-1 Days,Search,32.0,3.0,591.0,11.0,211.0,5.0
2020-03-14,Pennsylvania PA,0-1 Days,Search,45.0,3.0,636.0,14.0,224.0,8.0
2020-03-15,Pennsylvania PA,0-1 Days,Search,21.0,0.0,657.0,14.0,211.0,8.0
2020-03-16,Pennsylvania PA,0-1 Days,Search,23.0,2.0,680.0,16.0,204.0,10.0
2020-03-17,Pennsylvania PA,0-1 Days,Search,11.0,1.0,691.0,17.0,191.0,10.0
2020-03-18,Pennsylvania PA,0-1 Days,Search,3.0,1.0,694.0,18.0,172.0,10.0
2020-03-19,Pennsylvania PA,0-1 Days,Search,2.0,0.0,696.0,18.0,137.0,10.0
2020-03-20,Pennsylvania PA,0-1 Days,Search,2.0,0.0,698.0,18.0,107.0,7.0
2020-03-21,Pennsylvania PA,0-1 Days,Search,3.0,1.0,701.0,19.0,65.0,5.0
2020-03-23,Pennsylvania PA,0-1 Days,Search,2.0,0.0,703.0,19.0,46.0,5.0
2020-03-24,Pennsylvania PA,0-1 Days,Search,1.0,0.0,704.0,19.0,24.0,3.0
2020-03-25,Pennsylvania PA,0-1 Days,Search,2.0,0.0,706.0,19.0,15.0,2.0
2020-03-26,Pennsylvania PA,0-1 Days,Search,3.0,0.0,674.0,18.0,15.0,1.0
2020-03-28,Pennsylvania PA,0-1 Days,Search,2.0,0.0,646.0,18.0,15.0,1.0
2020-03-30,Pennsylvania PA,0-1 Days,Search,3.0,0.0,618.0,18.0,16.0,1.0
2020-03-31,Pennsylvania PA,0-1 Days,Search,7.0,0.0,593.0,16.0,20.0,0.0
2020-04-01,Pennsylvania PA,0-1 Days,Search,1.0,0.0,553.0,16.0,19.0,0.0
2020-04-02,Pennsylvania PA,0-1 Days,Search,1.0,0.0,524.0,16.0,19.0,0.0
2020-04-04,Pennsylvania PA,0-1 Days,Search,1.0,0.0,492.0,16.0,18.0,0.0
2020-04-05,Pennsylvania PA,0-1 Days,Search,1.0,0.0,463.0,16.0,16.0,0.0
2020-04-07,Pennsylvania PA,0-1 Days,Search,1.0,0.0,432.0,16.0,15.0,0.0
2020-04-08,Pennsylvania PA,0-1 Days,Search,1.0,0.0,402.0,16.0,13.0,0.0
2020-04-12,Pennsylvania PA,0-1 Days,Search,1.0,0.0,389.0,16.0,7.0,0.0
2020-04-13,Pennsylvania PA,0-1 Days,Search,1.0,0.0,349.0,13.0,7.0,0.0
2020-04-22,Pennsylvania PA,0-1 Days,Search,1.0,0.0,318.0,13.0,7.0,0.0
2020-04-26,Pennsylvania PA,0-1 Days,Search,3.0,0.0,287.0,13.0,9.0,0.0
2020-02-24,Pennsylvania PA,2-3 Days,Search,5.0,0.0,5.0,0.0,5.0,0.0
2020-02-25,Pennsylvania PA,2-3 Days,Search,12.0,1.0,17.0,1.0,17.0,1.0
2020-02-26,Pennsylvania PA,2-3 Days,Search,19.0,3.0,36.0,4.0,36.0,4.0
2020-02-27,Pennsylvania PA,2-3 Days,Search,17.0,1.0,53.0,5.0,53.0,5.0
2020-02-28,Pennsylvania PA,2-3 Days,Search,7.0,1.0,60.0,6.0,60.0,6.0
2020-02-29,Pennsylvania PA,2-3 Days,Search,7.0,0.0,67.0,6.0,67.0,6.0
2020-03-01,Pennsylvania PA,2-3 Days,Search,2.0,0.0,69.0,6.0,69.0,6.0
2020-03-02,Pennsylvania PA,2-3 Days,Search,9.0,1.0,78.0,7.0,73.0,7.0
2020-03-03,Pennsylvania PA,2-3 Days,Search,23.0,2.0,101.0,9.0,84.0,8.0
2020-03-04,Pennsylvania PA,2-3 Days,Search,15.0,1.0,116.0,10.0,80.0,6.0
2020-03-05,Pennsylvania PA,2-3 Days,Search,9.0,2.0,125.0,12.0,72.0,7.0
2020-03-06,Pennsylvania PA,2-3 Days,Search,10.0,0.0,135.0,12.0,75.0,6.0
2020-03-07,Pennsylvania PA,2-3 Days,Search,9.0,1.0,144.0,13.0,77.0,7.0
2020-03-08,Pennsylvania PA,2-3 Days,Search,5.0,0.0,149.0,13.0,80.0,7.0
2020-03-09,Pennsylvania PA,2-3 Days,Search,7.0,0.0,156.0,13.0,78.0,6.0
2020-03-10,Pennsylvania PA,2-3 Days,Search,14.0,1.0,170.0,14.0,69.0,5.0
2020-03-11,Pennsylvania PA,2-3 Days,Search,24.0,10.0,194.0,24.0,78.0,14.0
2020-03-12,Pennsylvania PA,2-3 Days,Search,11.0,3.0,205.0,27.0,80.0,15.0
2020-03-13,Pennsylvania PA,2-3 Days,Search,9.0,2.0,214.0,29.0,79.0,17.0
2020-03-14,Pennsylvania PA,2-3 Days,Search,8.0,3.0,222.0,32.0,78.0,19.0
2020-03-15,Pennsylvania PA,2-3 Days,Search,8.0,2.0,230.0,34.0,81.0,21.0
2020-03-16,Pennsylvania PA,2-3 Days,Search,9.0,1.0,239.0,35.0,83.0,22.0
2020-03-17,Pennsylvania PA,2-3 Days,Search,3.0,1.0,242.0,36.0,72.0,22.0
2020-03-18,Pennsylvania PA,2-3 Days,Search,1.0,0.0,243.0,36.0,49.0,12.0
2020-03-20,Pennsylvania PA,2-3 Days,Search,1.0,0.0,244.0,36.0,39.0,9.0
2020-03-23,Pennsylvania PA,2-3 Days,Search,1.0,1.0,245.0,37.0,31.0,8.0
2020-03-30,Pennsylvania PA,2-3 Days,Search,1.0,0.0,246.0,37.0,24.0,5.0
2020-04-15,Pennsylvania PA,2-3 Days,Search,1.0,0.0,247.0,37.0,17.0,3.0
2020-04-19,Pennsylvania PA,2-3 Days,Search,1.0,1.0,248.0,38.0,9.0,3.0
2020-04-23,Pennsylvania PA,2-3 Days,Search,1.0,1.0,249.0,39.0,7.0,3.0
2020-04-26,Pennsylvania PA,2-3 Days,Search,1.0,0.0,245.0,39.0,7.0,3.0
2020-02-24,Pennsylvania PA,4-7 Days,Search,16.0,1.0,16.0,1.0,16.0,1.0
2020-02-25,Pennsylvania PA,4-7 Days,Search,12.0,2.0,28.0,3.0,28.0,3.0
2020-02-26,Pennsylvania PA,4-7 Days,Search,12.0,0.0,40.0,3.0,40.0,3.0
2020-02-27,Pennsylvania PA,4-7 Days,Search,9.0,0.0,49.0,3.0,49.0,3.0
2020-02-28,Pennsylvania PA,4-7 Days,Search,8.0,4.0,57.0,7.0,57.0,7.0
2020-02-29,Pennsylvania PA,4-7 Days,Search,9.0,3.0,66.0,10.0,66.0,10.0
2020-03-01,Pennsylvania PA,4-7 Days,Search,7.0,1.0,73.0,11.0,73.0,11.0
2020-03-02,Pennsylvania PA,4-7 Days,Search,16.0,2.0,89.0,13.0,73.0,12.0
2020-03-03,Pennsylvania PA,4-7 Days,Search,17.0,2.0,106.0,15.0,78.0,12.0
2020-03-04,Pennsylvania PA,4-7 Days,Search,4.0,1.0,110.0,16.0,70.0,13.0
2020-03-05,Pennsylvania PA,4-7 Days,Search,14.0,0.0,124.0,16.0,75.0,13.0
2020-03-06,Pennsylvania PA,4-7 Days,Search,15.0,1.0,139.0,17.0,82.0,10.0
2020-03-07,Pennsylvania PA,4-7 Days,Search,10.0,1.0,149.0,18.0,83.0,8.0
2020-03-08,Pennsylvania PA,4-7 Days,Search,13.0,7.0,162.0,25.0,89.0,14.0
2020-03-09,Pennsylvania PA,4-7 Days,Search,11.0,3.0,173.0,28.0,84.0,15.0
2020-03-10,Pennsylvania PA,4-7 Days,Search,11.0,4.0,184.0,32.0,78.0,17.0
2020-03-11,Pennsylvania PA,4-7 Days,Search,20.0,12.0,204.0,44.0,94.0,28.0
2020-03-12,Pennsylvania PA,4-7 Days,Search,11.0,6.0,215.0,50.0,91.0,34.0
2020-03-13,Pennsylvania PA,4-7 Days,Search,6.0,5.0,221.0,55.0,82.0,38.0
2020-03-14,Pennsylvania PA,4-7 Days,Search,14.0,5.0,235.0,60.0,86.0,42.0
2020-03-15,Pennsylvania PA,4-7 Days,Search,9.0,3.0,244.0,63.0,82.0,38.0
2020-03-16,Pennsylvania PA,4-7 Days,Search,3.0,1.0,247.0,64.0,74.0,36.0
2020-03-17,Pennsylvania PA,4-7 Days,Search,4.0,0.0,251.0,64.0,67.0,32.0
2020-03-18,Pennsylvania PA,4-7 Days,Search,8.0,1.0,259.0,65.0,55.0,21.0
2020-03-23,Pennsylvania PA,4-7 Days,Search,1.0,0.0,260.0,65.0,45.0,15.0
2020-03-24,Pennsylvania PA,4-7 Days,Search,2.0,0.0,262.0,65.0,41.0,10.0
2020-04-04,Pennsylvania PA,4-7 Days,Search,1.0,0.0,263.0,65.0,28.0,5.0
2020-04-11,Pennsylvania PA,4-7 Days,Search,1.0,1.0,264.0,66.0,20.0,3.0
2020-02-24,Pennsylvania PA,8-14 Days,Search,8.0,2.0,8.0,2.0,8.0,2.0
2020-02-25,Pennsylvania PA,8-14 Days,Search,6.0,1.0,14.0,3.0,14.0,3.0
2020-02-26,Pennsylvania PA,8-14 Days,Search,8.0,2.0,22.0,5.0,22.0,5.0
2020-02-27,Pennsylvania PA,8-14 Days,Search,5.0,1.0,27.0,6.0,27.0,6.0
2020-02-28,Pennsylvania PA,8-14 Days,Search,7.0,0.0,34.0,6.0,34.0,6.0
2020-02-29,Pennsylvania PA,8-14 Days,Search,9.0,3.0,43.0,9.0,43.0,9.0
2020-03-01,Pennsylvania PA,8-14 Days,Search,15.0,7.0,58.0,16.0,58.0,16.0
2020-03-02,Pennsylvania PA,8-14 Days,Search,12.0,2.0,70.0,18.0,62.0,16.0
2020-03-03,Pennsylvania PA,8-14 Days,Search,15.0,8.0,85.0,26.0,71.0,23.0
2020-03-04,Pennsylvania PA,8-14 Days,Search,10.0,4.0,95.0,30.0,73.0,25.0
2020-03-05,Pennsylvania PA,8-14 Days,Search,10.0,6.0,105.0,36.0,78.0,30.0
2020-03-06,Pennsylvania PA,8-14 Days,Search,10.0,7.0,115.0,43.0,81.0,37.0
2020-03-07,Pennsylvania PA,8-14 Days,Search,3.0,1.0,118.0,44.0,75.0,35.0
2020-03-08,Pennsylvania PA,8-14 Days,Search,11.0,7.0,129.0,51.0,71.0,35.0
2020-03-09,Pennsylvania PA,8-14 Days,Search,12.0,7.0,141.0,58.0,71.0,40.0
2020-03-10,Pennsylvania PA,8-14 Days,Search,15.0,11.0,156.0,69.0,71.0,43.0
2020-03-11,Pennsylvania PA,8-14 Days,Search,7.0,3.0,163.0,72.0,68.0,42.0
2020-03-12,Pennsylvania PA,8-14 Days,Search,13.0,9.0,176.0,81.0,71.0,45.0
2020-03-14,Pennsylvania PA,8-14 Days,Search,6.0,6.0,182.0,87.0,67.0,44.0
2020-03-15,Pennsylvania PA,8-14 Days,Search,1.0,0.0,183.0,87.0,65.0,43.0
2020-03-16,Pennsylvania PA,8-14 Days,Search,1.0,1.0,184.0,88.0,55.0,37.0
2020-03-17,Pennsylvania PA,8-14 Days,Search,1.0,0.0,185.0,88.0,44.0,30.0
2020-03-26,Pennsylvania PA,8-14 Days,Search,1.0,0.0,186.0,88.0,30.0,19.0
2020-03-27,Pennsylvania PA,8-14 Days,Search,1.0,1.0,187.0,89.0,24.0,17.0
2020-04-03,Pennsylvania PA,8-14 Days,Search,1.0,0.0,188.0,89.0,12.0,8.0
2020-04-08,Pennsylvania PA,8-14 Days,Search,2.0,0.0,190.0,89.0,8.0,2.0
2020-04-27,Pennsylvania PA,8-14 Days,Search,1.0,0.0,191.0,89.0,8.0,2.0
2020-02-24,Pennsylvania PA,15+ Days,Search,60.0,28.0,60.0,28.0,60.0,28.0
2020-02-25,Pennsylvania PA,15+ Days,Search,42.0,21.0,102.0,49.0,102.0,49.0
2020-02-26,Pennsylvania PA,15+ Days,Search,43.0,17.0,145.0,66.0,145.0,66.0
2020-02-27,Pennsylvania PA,15+ Days,Search,38.0,18.0,183.0,84.0,183.0,84.0
2020-02-28,Pennsylvania PA,15+ Days,Search,40.0,15.0,223.0,99.0,223.0,99.0
2020-02-29,Pennsylvania PA,15+ Days,Search,56.0,26.0,279.0,125.0,279.0,125.0
2020-03-01,Pennsylvania PA,15+ Days,Search,44.0,19.0,323.0,144.0,323.0,144.0
2020-03-02,Pennsylvania PA,15+ Days,Search,55.0,32.0,378.0,176.0,318.0,148.0
2020-03-03,Pennsylvania PA,15+ Days,Search,50.0,28.0,428.0,204.0,326.0,155.0
2020-03-04,Pennsylvania PA,15+ Days,Search,46.0,23.0,474.0,227.0,329.0,161.0
2020-03-05,Pennsylvania PA,15+ Days,Search,32.0,20.0,506.0,247.0,323.0,163.0
2020-03-06,Pennsylvania PA,15+ Days,Search,48.0,24.0,554.0,271.0,331.0,172.0
2020-03-07,Pennsylvania PA,15+ Days,Search,38.0,13.0,592.0,284.0,313.0,159.0
2020-03-08,Pennsylvania PA,15+ Days,Search,44.0,26.0,636.0,310.0,313.0,166.0
2020-03-09,Pennsylvania PA,15+ Days,Search,36.0,22.0,672.0,332.0,294.0,156.0
2020-03-10,Pennsylvania PA,15+ Days,Search,43.0,21.0,715.0,353.0,287.0,149.0
2020-03-11,Pennsylvania PA,15+ Days,Search,19.0,14.0,734.0,367.0,260.0,140.0
2020-03-12,Pennsylvania PA,15+ Days,Search,25.0,11.0,759.0,378.0,253.0,131.0
2020-03-13,Pennsylvania PA,15+ Days,Search,12.0,4.0,771.0,382.0,217.0,111.0
2020-03-14,Pennsylvania PA,15+ Days,Search,14.0,8.0,785.0,390.0,193.0,106.0
2020-03-15,Pennsylvania PA,15+ Days,Search,13.0,6.0,798.0,396.0,162.0,86.0
2020-03-16,Pennsylvania PA,15+ Days,Search,6.0,4.0,804.0,400.0,132.0,68.0
2020-03-18,Pennsylvania PA,15+ Days,Search,4.0,1.0,808.0,401.0,93.0,48.0
2020-03-19,Pennsylvania PA,15+ Days,Search,1.0,0.0,809.0,401.0,75.0,34.0
2020-03-22,Pennsylvania PA,15+ Days,Search,1.0,0.0,810.0,401.0,51.0,23.0
2020-03-23,Pennsylvania PA,15+ Days,Search,7.0,0.0,817.0,401.0,46.0,19.0
2020-03-24,Pennsylvania PA,15+ Days,Search,2.0,2.0,819.0,403.0,34.0,13.0
2020-03-25,Pennsylvania PA,15+ Days,Search,3.0,0.0,822.0,403.0,24.0,7.0
2020-03-26,Pennsylvania PA,15+ Days,Search,1.0,0.0,823.0,403.0,19.0,3.0
2020-03-27,Pennsylvania PA,15+ Days,Search,1.0,0.0,824.0,403.0,16.0,2.0
2020-03-29,Pennsylvania PA,15+ Days,Search,1.0,0.0,765.0,375.0,16.0,2.0
2020-03-31,Pennsylvania PA,15+ Days,Search,2.0,0.0,725.0,354.0,17.0,2.0
2020-04-01,Pennsylvania PA,15+ Days,Search,1.0,1.0,683.0,338.0,11.0,3.0
2020-04-02,Pennsylvania PA,15+ Days,Search,1.0,0.0,646.0,320.0,10.0,1.0
2020-04-04,Pennsylvania PA,15+ Days,Search,2.0,0.0,608.0,305.0,9.0,1.0
2020-04-05,Pennsylvania PA,15+ Days,Search,1.0,0.0,553.0,279.0,9.0,1.0
2020-04-06,Pennsylvania PA,15+ Days,Search,3.0,0.0,512.0,260.0,11.0,1.0
2020-04-07,Pennsylvania PA,15+ Days,Search,1.0,0.0,458.0,228.0,11.0,1.0
2020-04-08,Pennsylvania PA,15+ Days,Search,1.0,0.0,409.0,200.0,10.0,1.0
2020-04-09,Pennsylvania PA,15+ Days,Search,1.0,0.0,364.0,177.0,10.0,0.0
2020-04-12,Pennsylvania PA,15+ Days,Search,1.0,1.0,333.0,158.0,10.0,1.0
2020-04-13,Pennsylvania PA,15+ Days,Search,1.0,0.0,286.0,134.0,9.0,1.0
2020-04-14,Pennsylvania PA,15+ Days,Search,1.0,0.0,249.0,121.0,9.0,1.0
2020-04-19,Pennsylvania PA,15+ Days,Search,2.0,2.0,207.0,97.0,8.0,3.0
2020-04-21,Pennsylvania PA,15+ Days,Search,1.0,0.0,172.0,75.0,8.0,3.0
2020-04-22,Pennsylvania PA,15+ Days,Search,1.0,0.0,130.0,54.0,8.0,3.0
2020-04-24,Pennsylvania PA,15+ Days,Search,1.0,0.0,112.0,40.0,8.0,3.0
2020-02-25,Rhode Island RI,0-1 Days,Meta,2.0,0.0,2.0,0.0,2.0,0.0
2020-02-28,Rhode Island RI,0-1 Days,Meta,2.0,0.0,4.0,0.0,4.0,0.0
2020-02-29,Rhode Island RI,0-1 Days,Meta,2.0,0.0,6.0,0.0,6.0,0.0
2020-03-05,Rhode Island RI,0-1 Days,Meta,1.0,0.0,7.0,0.0,7.0,0.0
2020-03-06,Rhode Island RI,0-1 Days,Meta,1.0,0.0,8.0,0.0,8.0,0.0
2020-03-08,Rhode Island RI,0-1 Days,Meta,1.0,0.0,9.0,0.0,9.0,0.0
2020-03-10,Rhode Island RI,0-1 Days,Meta,1.0,0.0,10.0,0.0,10.0,0.0
2020-03-11,Rhode Island RI,0-1 Days,Meta,1.0,0.0,11.0,0.0,9.0,0.0
2020-03-12,Rhode Island RI,0-1 Days,Meta,2.0,0.0,13.0,0.0,9.0,0.0
2020-03-13,Rhode Island RI,0-1 Days,Meta,5.0,0.0,18.0,0.0,12.0,0.0
2020-03-14,Rhode Island RI,0-1 Days,Meta,3.0,0.0,21.0,0.0,14.0,0.0
2020-03-15,Rhode Island RI,0-1 Days,Meta,1.0,0.0,22.0,0.0,14.0,0.0
2020-03-16,Rhode Island RI,0-1 Days,Meta,2.0,0.0,24.0,0.0,15.0,0.0
2020-03-17,Rhode Island RI,0-1 Days,Meta,1.0,0.0,25.0,0.0,15.0,0.0
2020-03-18,Rhode Island RI,0-1 Days,Meta,1.0,0.0,26.0,0.0,15.0,0.0
2020-03-19,Rhode Island RI,0-1 Days,Meta,1.0,0.0,27.0,0.0,14.0,0.0
2020-03-21,Rhode Island RI,0-1 Days,Meta,1.0,0.0,28.0,0.0,10.0,0.0
2020-03-22,Rhode Island RI,0-1 Days,Meta,1.0,0.0,29.0,0.0,8.0,0.0
2020-03-23,Rhode Island RI,0-1 Days,Meta,1.0,0.0,30.0,0.0,8.0,0.0
2020-03-24,Rhode Island RI,0-1 Days,Meta,1.0,0.0,31.0,0.0,7.0,0.0
2020-03-25,Rhode Island RI,0-1 Days,Meta,1.0,0.0,32.0,0.0,7.0,0.0
2020-04-04,Rhode Island RI,0-1 Days,Meta,1.0,0.0,33.0,0.0,7.0,0.0
2020-04-25,Rhode Island RI,0-1 Days,Meta,1.0,0.0,34.0,0.0,7.0,0.0
2020-02-25,Rhode Island RI,2-3 Days,Meta,1.0,1.0,1.0,1.0,1.0,1.0
2020-03-06,Rhode Island RI,2-3 Days,Meta,1.0,1.0,2.0,2.0,2.0,2.0
2020-03-08,Rhode Island RI,2-3 Days,Meta,1.0,0.0,3.0,2.0,3.0,2.0
2020-03-14,Rhode Island RI,2-3 Days,Meta,1.0,0.0,4.0,2.0,4.0,2.0
2020-03-15,Rhode Island RI,2-3 Days,Meta,1.0,0.0,5.0,2.0,5.0,2.0
2020-03-16,Rhode Island RI,2-3 Days,Meta,1.0,0.0,6.0,2.0,6.0,2.0
2020-02-24,Rhode Island RI,4-7 Days,Meta,2.0,0.0,2.0,0.0,2.0,0.0
2020-02-26,Rhode Island RI,4-7 Days,Meta,1.0,0.0,3.0,0.0,3.0,0.0
2020-03-01,Rhode Island RI,4-7 Days,Meta,1.0,1.0,4.0,1.0,4.0,1.0
2020-03-08,Rhode Island RI,4-7 Days,Meta,2.0,1.0,6.0,2.0,6.0,2.0
2020-03-10,Rhode Island RI,4-7 Days,Meta,1.0,0.0,7.0,2.0,7.0,2.0
2020-03-14,Rhode Island RI,4-7 Days,Meta,1.0,0.0,8.0,2.0,8.0,2.0
2020-03-19,Rhode Island RI,4-7 Days,Meta,1.0,0.0,9.0,2.0,9.0,2.0
2020-03-30,Rhode Island RI,4-7 Days,Meta,1.0,0.0,10.0,2.0,8.0,2.0
2020-02-28,Rhode Island RI,8-14 Days,Meta,1.0,0.0,1.0,0.0,1.0,0.0
2020-03-19,Rhode Island RI,8-14 Days,Meta,1.0,1.0,2.0,1.0,2.0,1.0
2020-04-27,Rhode Island RI,8-14 Days,Meta,1.0,0.0,3.0,1.0,3.0,1.0
2020-02-24,Rhode Island RI,15+ Days,Meta,1.0,1.0,1.0,1.0,1.0,1.0
2020-02-26,Rhode Island RI,15+ Days,Meta,1.0,1.0,2.0,2.0,2.0,2.0
2020-02-28,Rhode Island RI,15+ Days,Meta,2.0,1.0,4.0,3.0,4.0,3.0
2020-03-01,Rhode Island RI,15+ Days,Meta,1.0,0.0,5.0,3.0,5.0,3.0
2020-03-02,Rhode Island RI,15+ Days,Meta,3.0,3.0,8.0,6.0,8.0,6.0
2020-03-04,Rhode Island RI,15+ Days,Meta,3.0,1.0,11.0,7.0,11.0,7.0
2020-03-05,Rhode Island RI,15+ Days,Meta,3.0,1.0,14.0,8.0,14.0,8.0
2020-03-08,Rhode Island RI,15+ Days,Meta,3.0,2.0,17.0,10.0,16.0,9.0
2020-03-09,Rhode Island RI,15+ Days,Meta,2.0,0.0,19.0,10.0,17.0,8.0
2020-03-10,Rhode Island RI,15+ Days,Meta,6.0,3.0,25.0,13.0,21.0,10.0
2020-03-15,Rhode Island RI,15+ Days,Meta,1.0,0.0,26.0,13.0,21.0,10.0
2020-03-17,Rhode Island RI,15+ Days,Meta,1.0,0.0,27.0,13.0,19.0,7.0
2020-04-16,Rhode Island RI,15+ Days,Meta,1.0,0.0,28.0,13.0,17.0,6.0
2020-04-19,Rhode Island RI,15+ Days,Meta,1.0,0.0,29.0,13.0,15.0,5.0
2020-04-26,Rhode Island RI,15+ Days,Meta,1.0,0.0,30.0,13.0,13.0,3.0
2020-04-28,Rhode Island RI,15+ Days,Meta,2.0,0.0,32.0,13.0,13.0,3.0
2020-02-25,Rhode Island RI,0-1 Days,Search,1.0,0.0,1.0,0.0,1.0,0.0
2020-02-29,Rhode Island RI,0-1 Days,Search,2.0,0.0,3.0,0.0,3.0,0.0
2020-03-04,Rhode Island RI,0-1 Days,Search,1.0,0.0,4.0,0.0,4.0,0.0
2020-03-06,Rhode Island RI,0-1 Days,Search,3.0,0.0,7.0,0.0,7.0,0.0
2020-03-10,Rhode Island RI,0-1 Days,Search,1.0,0.0,8.0,0.0,8.0,0.0
2020-03-11,Rhode Island RI,0-1 Days,Search,2.0,0.0,10.0,0.0,10.0,0.0
2020-03-12,Rhode Island RI,0-1 Days,Search,1.0,0.0,11.0,0.0,11.0,0.0
2020-02-27,Rhode Island RI,2-3 Days,Search,3.0,0.0,3.0,0.0,3.0,0.0
2020-03-05,Rhode Island RI,2-3 Days,Search,1.0,0.0,4.0,0.0,4.0,0.0
2020-03-11,Rhode Island RI,2-3 Days,Search,2.0,0.0,6.0,0.0,6.0,0.0
2020-03-12,Rhode Island RI,2-3 Days,Search,1.0,0.0,7.0,0.0,7.0,0.0
2020-03-02,Rhode Island RI,4-7 Days,Search,1.0,0.0,1.0,0.0,1.0,0.0
2020-03-05,Rhode Island RI,4-7 Days,Search,1.0,0.0,2.0,0.0,2.0,0.0
2020-03-10,Rhode Island RI,4-7 Days,Search,1.0,1.0,3.0,1.0,3.0,1.0
2020-02-28,Rhode Island RI,8-14 Days,Search,1.0,0.0,1.0,0.0,1.0,0.0
2020-03-01,Rhode Island RI,8-14 Days,Search,3.0,0.0,4.0,0.0,4.0,0.0
2020-03-05,Rhode Island RI,8-14 Days,Search,1.0,0.0,5.0,0.0,5.0,0.0
2020-03-09,Rhode Island RI,8-14 Days,Search,2.0,2.0,7.0,2.0,7.0,2.0
2020-02-24,Rhode Island RI,15+ Days,Search,7.0,5.0,7.0,5.0,7.0,5.0
2020-02-25,Rhode Island RI,15+ Days,Search,3.0,2.0,10.0,7.0,10.0,7.0
2020-02-26,Rhode Island RI,15+ Days,Search,2.0,1.0,12.0,8.0,12.0,8.0
2020-02-27,Rhode Island RI,15+ Days,Search,1.0,0.0,13.0,8.0,13.0,8.0
2020-02-28,Rhode Island RI,15+ Days,Search,1.0,1.0,14.0,9.0,14.0,9.0
2020-02-29,Rhode Island RI,15+ Days,Search,1.0,1.0,15.0,10.0,15.0,10.0
2020-03-01,Rhode Island RI,15+ Days,Search,2.0,0.0,17.0,10.0,17.0,10.0
2020-03-03,Rhode Island RI,15+ Days,Search,1.0,0.0,18.0,10.0,11.0,5.0
2020-03-04,Rhode Island RI,15+ Days,Search,2.0,2.0,20.0,12.0,10.0,5.0
2020-03-05,Rhode Island RI,15+ Days,Search,1.0,0.0,21.0,12.0,9.0,4.0
2020-03-06,Rhode Island RI,15+ Days,Search,2.0,2.0,23.0,14.0,10.0,6.0
